150_75_accumulated_energy,260_75_accumulated_energy,450_75_accumulated_energy,560_75_accumulated_energy,150_215_accumulated_energy,150_355_accumulated_energy,290_215_accumulated_energy,290_355_accumulated_energy,420_215_accumulated_energy,420_355_accumulated_energy,560_215_accumulated_energy,560_355_accumulated_energy,150_500_accumulated_energy,290_500_accumulated_energy,420_500_accumulated_energy,560_500_accumulated_energy
934400,934400,754500,754500,934400,934400,934400,934400,934400,934400,934400,934400,934400,0,934400,934400
934500,934500,754600,754600,934500,934500,934500,934500,934500,934500,934500,934500,934500,0,934500,934500
934600,934600,754700,754700,934600,934600,934600,934600,934600,934600,934600,934600,934600,0,934600,934600
934700,934700,754800,754800,934700,934700,934700,934700,934700,934700,934700,934700,934700,0,934700,934700
934800,934800,754900,754900,934800,934800,934800,934800,934800,934800,934800,934800,934800,0,934800,934800
934900,934900,755000,755000,934900,934900,934900,934900,934900,934900,934900,934900,934900,0,934900,934900
935000,935000,755100,755100,935000,935000,935000,935000,935000,935000,935000,935000,935000,0,935000,935000
935100,935100,755200,755200,935100,935100,935100,935100,935100,935100,935100,935100,935100,0,935100,935100
935200,935200,755300,755300,935200,935200,935200,935200,935200,935200,935200,935200,935200,0,935200,935200
935300,935300,755400,755400,935300,935300,935300,935300,935300,935300,935300,935300,935300,0,935300,935300
935400,935400,755500,755500,935400,935400,935400,935400,935400,935400,935400,935400,935400,0,935400,935400
935500,935500,755600,755600,935500,935500,935500,935500,935500,935500,935500,935500,935500,0,935500,935500
935600,935600,755700,755700,935600,935600,935600,935600,935600,935600,935600,935600,935600,0,935600,935600
935700,935700,755800,755800,935700,935700,935700,935700,935700,935700,935700,935700,935700,0,935700,935700
935800,935800,755900,755900,935800,935800,935800,935800,935800,935800,935800,935800,935800,0,935800,935800
935900,935900,756000,756000,935900,935900,935900,935900,935900,935900,935900,935900,935900,0,935900,935900
936000,936000,756100,756100,936000,936000,936000,936000,936000,936000,936000,936000,936000,0,936000,936000
936100,936100,756200,756200,936100,936100,936100,936100,936100,936100,936100,936100,936100,0,936100,936100
936200,936200,756300,756300,936200,936200,936200,936200,936200,936200,936200,936200,936200,0,936200,936200
936300,936300,756400,756400,936300,936300,936300,936300,936300,936300,936300,936300,936300,0,936300,936300
936400,936400,756500,756500,936400,936400,936400,936400,936400,936400,936400,936400,936400,0,936400,936400
936500,936500,756600,756600,936500,936500,936500,936500,936500,936500,936500,936500,936500,0,936500,936500
936600,936600,756700,756700,936600,936600,936600,936600,936600,936600,936600,936600,936600,0,936600,936600
936700,936700,756800,756800,936700,936700,936700,936700,936700,936700,936700,936700,936700,0,936700,936700
936800,936800,756900,756900,936800,936800,936800,936800,936800,936800,936800,936800,936800,0,936800,936800
936900,936900,757000,757000,936900,936900,936900,936900,936900,936900,936900,936900,936900,0,936900,936900
937000,937000,757100,757100,937000,937000,937000,937000,937000,937000,937000,937000,937000,0,937000,937000
937100,937100,757200,757200,937100,937100,937100,937100,937100,937100,937100,937100,937100,0,937100,937100
937200,937200,757300,757300,937200,937200,937200,937200,937200,937200,937200,937200,937200,0,937200,937200
937300,937300,757400,757400,937300,937300,937300,937300,937300,937300,937300,937300,937300,0,937300,937300
937400,937400,757500,757500,937400,937400,937400,937400,937400,937400,937400,937400,937400,0,937400,937400
937500,937500,757600,757600,937500,937500,937500,937500,937500,937500,937500,937500,937500,0,937500,937500
937600,937600,757700,757700,937600,937600,937600,937600,937600,937600,937600,937600,937600,0,937600,937600
937700,937700,757800,757800,937700,937700,937700,937700,937700,937700,937700,937700,937700,0,937700,937700
937800,937800,757900,757900,937800,937800,937800,937800,937800,937800,937800,937800,937800,0,937800,937800
937900,937900,758000,758000,937900,937900,937900,937900,937900,937900,937900,937900,937900,0,937900,937900
938000,938000,758100,758100,938000,938000,938000,938000,938000,938000,938000,938000,938000,0,938000,938000
938100,938100,758200,758200,938100,938100,938100,938100,938100,938100,938100,938100,938100,0,938100,938100
938200,938200,758300,758300,938200,938200,938200,938200,938200,938200,938200,938200,938200,0,938200,938200
938300,938300,758400,758400,938300,938300,938300,938300,938300,938300,938300,938300,938300,0,938300,938300
938400,938400,758500,758500,938400,938400,938400,938400,938400,938400,938400,938400,938400,0,938400,938400
938500,938500,758600,758600,938500,938500,938500,938500,938500,938500,938500,938500,938500,0,938500,938500
938600,938600,758700,758700,938600,938600,938600,938600,938600,938600,938600,938600,938600,0,938600,938600
938700,938700,758800,758800,938700,938700,938700,938700,938700,938700,938700,938700,938700,0,938700,938700
938800,938800,758900,758900,938800,938800,938800,938800,938800,938800,938800,938800,938800,0,938800,938800
938900,938900,759000,759000,938900,938900,938900,938900,938900,938900,938900,938900,938900,0,938900,938900
939000,939000,759100,759100,939000,939000,939000,939000,939000,939000,939000,939000,939000,0,939000,939000
939100,939100,759200,759200,939100,939100,939100,939100,939100,939100,939100,939100,939100,0,939100,939100
939200,939200,759300,759300,939200,939200,939200,939200,939200,939200,939200,939200,939200,0,939200,939200
939300,939300,759400,759400,939300,939300,939300,939300,939300,939300,939300,939300,939300,0,939300,939300
939400,939400,759500,759500,939400,939400,939400,939400,939400,939400,939400,939400,939400,0,939400,939400
939500,939500,759600,759600,939500,939500,939500,939500,939500,939500,939500,939500,939500,0,939500,939500
939600,939600,759700,759700,939600,939600,939600,939600,939600,939600,939600,939600,939600,0,939600,939600
939700,939700,759800,759800,939700,939700,939700,939700,939700,939700,939700,939700,939700,0,939700,939700
939800,939800,759900,759900,939800,939800,939800,939800,939800,939800,939800,939800,939800,0,939800,939800
939900,939900,760000,760000,939900,939900,939900,939900,939900,939900,939900,939900,939900,0,939900,939900
940000,940000,760100,760100,940000,940000,940000,940000,940000,940000,940000,940000,940000,0,940000,940000
940100,940100,760200,760200,940100,940100,940100,940100,940100,940100,940100,940100,940100,0,940100,940100
940200,940200,760300,760300,940200,940200,940200,940200,940200,940200,940200,940200,940200,0,940200,940200
940300,940300,760400,760400,940300,940300,940300,940300,940300,940300,940300,940300,940300,0,940300,940300
940400,940400,760500,760500,940400,940400,940400,940400,940400,940400,940400,940400,940400,0,940400,940400
940500,940500,760600,760600,940500,940500,940500,940500,940500,940500,940500,940500,940500,0,940500,940500
940600,940600,760700,760700,940600,940600,940600,940600,940600,940600,940600,940600,940600,0,940600,940600
940700,940700,760800,760800,940700,940700,940700,940700,940700,940700,940700,940700,940700,0,940700,940700
940800,940800,760900,760900,940800,940800,940800,940800,940800,940800,940800,940800,940800,0,940800,940800
940900,940900,761000,761000,940900,940900,940900,940900,940900,940900,940900,940900,940900,0,940900,940900
941000,941000,761100,761100,941000,941000,941000,941000,941000,941000,941000,941000,941000,0,941000,941000
941100,941100,761200,761200,941100,941100,941100,941100,941100,941100,941100,941100,941100,0,941100,941100
941200,941200,761300,761300,941200,941200,941200,941200,941200,941200,941200,941200,941200,0,941200,941200
941300,941300,761400,761400,941300,941300,941300,941300,941300,941300,941300,941300,941300,0,941300,941300
941400,941400,761500,761500,941400,941400,941400,941400,941400,941400,941400,941400,941400,0,941400,941400
941500,941500,761600,761600,941500,941500,941500,941500,941500,941500,941500,941500,941500,0,941500,941500
941600,941600,761700,761700,941600,941600,941600,941600,941600,941600,941600,941600,941600,0,941600,941600
941700,941700,761800,761800,941700,941700,941700,941700,941700,941700,941700,941700,941700,0,941700,941700
941800,941800,761900,761900,941800,941800,941800,941800,941800,941800,941800,941800,941800,0,941800,941800
941900,941900,762000,762000,941900,941900,941900,941900,941900,941900,941900,941900,941900,0,941900,941900
942000,942000,762100,762100,942000,942000,942000,942000,942000,942000,942000,942000,942000,0,942000,942000
942100,942100,762200,762200,942100,942100,942100,942100,942100,942100,942100,942100,942100,0,942100,942100
942200,942200,762300,762300,942200,942200,942200,942200,942200,942200,942200,942200,942200,0,942200,942200
942300,942300,762400,762400,942300,942300,942300,942300,942300,942300,942300,942300,942300,0,942300,942300
942400,942400,762500,762500,942400,942400,942400,942400,942400,942400,942400,942400,942400,0,942400,942400
942500,942500,762600,762600,942500,942500,942500,942500,942500,942500,942500,942500,942500,0,942500,942500
942600,942600,762700,762700,942600,942600,942600,942600,942600,942600,942600,942600,942600,0,942600,942600
942700,942700,762800,762800,942700,942700,942700,942700,942700,942700,942700,942700,942700,0,942700,942700
942800,942800,762900,762900,942800,942800,942800,942800,942800,942800,942800,942800,942800,0,942800,942800
942900,942900,763000,763000,942900,942900,942900,942900,942900,942900,942900,942900,942900,0,942900,942900
943000,943000,763100,763100,943000,943000,943000,943000,943000,943000,943000,943000,943000,0,943000,943000
943100,943100,763200,763200,943100,943100,943100,943100,943100,943100,943100,943100,943100,0,943100,943100
943200,943200,763300,763300,943200,943200,943200,943200,943200,943200,943200,943200,943200,0,943200,943200
943300,943300,763400,763400,943300,943300,943300,943300,943300,943300,943300,943300,943300,0,943300,943300
943400,943400,763500,763500,943400,943400,943400,943400,943400,943400,943400,943400,943400,0,943400,943400
943500,943500,763600,763600,943500,943500,943500,943500,943500,943500,943500,943500,943500,0,943500,943500
943600,943600,763700,763700,943600,943600,943600,943600,943600,943600,943600,943600,943600,0,943600,943600
943700,943700,763800,763800,943700,943700,943700,943700,943700,943700,943700,943700,943700,0,943700,943700
943800,943800,763900,763900,943800,943800,943800,943800,943800,943800,943800,943800,943800,0,943800,943800
943900,943900,764000,764000,943900,943900,943900,943900,943900,943900,943900,943900,943900,0,943900,943900
944000,944000,764100,764100,944000,944000,944000,944000,944000,944000,944000,944000,944000,0,944000,944000
944100,944100,764200,764200,944100,944100,944100,944100,944100,944100,944100,944100,944100,0,944100,944100
944200,944200,764300,764300,944200,944200,944200,944200,944200,944200,944200,944200,944200,0,944200,944200
944300,944300,764400,764400,944300,944300,944300,944300,944300,944300,944300,944300,944300,0,944300,944300
944400,944400,764500,764500,944400,944400,944400,944400,944400,944400,944400,944400,944400,0,944400,944400
944500,944500,764600,764600,944500,944500,944500,944500,944500,944500,944500,944500,944500,0,944500,944500
944600,944600,764700,764700,944600,944600,944600,944600,944600,944600,944600,944600,944600,0,944600,944600
944700,944700,764800,764800,944700,944700,944700,944700,944700,944700,944700,944700,944700,0,944700,944700
944800,944800,764900,764900,944800,944800,944800,944800,944800,944800,944800,944800,944800,0,944800,944800
944900,944900,765000,765000,944900,944900,944900,944900,944900,944900,944900,944900,944900,0,944900,944900
945000,945000,765100,765100,945000,945000,945000,945000,945000,945000,945000,945000,945000,0,945000,945000
945100,945100,765200,765200,945100,945100,945100,945100,945100,945100,945100,945100,945100,0,945100,945100
945200,945200,765300,765300,945200,945200,945200,945200,945200,945200,945200,945200,945200,0,945200,945200
945300,945300,765400,765400,945300,945300,945300,945300,945300,945300,945300,945300,945300,0,945300,945300
945400,945400,765500,765500,945400,945400,945400,945400,945400,945400,945400,945400,945400,0,945400,945400
945500,945500,765600,765600,945500,945500,945500,945500,945500,945500,945500,945500,945500,0,945500,945500
945600,945600,765700,765700,945600,945600,945600,945600,945600,945600,945600,945600,945600,0,945600,945600
945700,945700,765800,765800,945700,945700,945700,945700,945700,945700,945700,945700,945700,0,945700,945700
945800,945800,765900,765900,945800,945800,945800,945800,945800,945800,945800,945800,945800,0,945800,945800
945900,945900,766000,766000,945900,945900,945900,945900,945900,945900,945900,945900,945900,0,945900,945900
946000,946000,766100,766100,946000,946000,946000,946000,946000,946000,946000,946000,946000,0,946000,946000
946100,946100,766200,766200,946100,946100,946100,946100,946100,946100,946100,946100,946100,0,946100,946100
946200,946200,766300,766300,946200,946200,946200,946200,946200,946200,946200,946200,946200,0,946200,946200
946300,946300,766400,766400,946300,946300,946300,946300,946300,946300,946300,946300,946300,0,946300,946300
946400,946400,766500,766500,946400,946400,946400,946400,946400,946400,946400,946400,946400,0,946400,946400
946500,946500,766600,766600,946500,946500,946500,946500,946500,946500,946500,946500,946500,0,946500,946500
946600,946600,766700,766700,946600,946600,946600,946600,946600,946600,946600,946600,946600,0,946600,946600
946700,946700,766800,766800,946700,946700,946700,946700,946700,946700,946700,946700,946700,0,946700,946700
946800,946800,766900,766900,946800,946800,946800,946800,946800,946800,946800,946800,946800,0,946800,946800
946900,946900,767000,767000,946900,946900,946900,946900,946900,946900,946900,946900,946900,0,946900,946900
947000,947000,767100,767100,947000,947000,947000,947000,947000,947000,947000,947000,947000,0,947000,947000
947100,947100,767200,767200,947100,947100,947100,947100,947100,947100,947100,947100,947100,0,947100,947100
947200,947200,767300,767300,947200,947200,947200,947200,947200,947200,947200,947200,947200,0,947200,947200
947300,947300,767400,767400,947300,947300,947300,947300,947300,947300,947300,947300,947300,0,947300,947300
947400,947400,767500,767500,947400,947400,947400,947400,947400,947400,947400,947400,947400,0,947400,947400
947500,947500,767600,767600,947500,947500,947500,947500,947500,947500,947500,947500,947500,0,947500,947500
947600,947600,767700,767700,947600,947600,947600,947600,947600,947600,947600,947600,947600,0,947600,947600
947700,947700,767800,767800,947700,947700,947700,947700,947700,947700,947700,947700,947700,0,947700,947700
947800,947800,767900,767900,947800,947800,947800,947800,947800,947800,947800,947800,947800,0,947800,947800
947900,947900,768000,768000,947900,947900,947900,947900,947900,947900,947900,947900,947900,0,947900,947900
948000,948000,768100,768100,948000,948000,948000,948000,948000,948000,948000,948000,948000,0,948000,948000
948100,948100,768200,768200,948100,948100,948100,948100,948100,948100,948100,948100,948100,0,948100,948100
948200,948200,768300,768300,948200,948200,948200,948200,948200,948200,948200,948200,948200,0,948200,948200
948300,948300,768400,768400,948300,948300,948300,948300,948300,948300,948300,948300,948300,0,948300,948300
948400,948400,768500,768500,948400,948400,948400,948400,948400,948400,948400,948400,948400,0,948400,948400
948500,948500,768600,768600,948500,948500,948500,948500,948500,948500,948500,948500,948500,0,948500,948500
948600,948600,768700,768700,948600,948600,948600,948600,948600,948600,948600,948600,948600,0,948600,948600
948700,948700,768800,768800,948700,948700,948700,948700,948700,948700,948700,948700,948700,0,948700,948700
948800,948800,768900,768900,948800,948800,948800,948800,948800,948800,948800,948800,948800,0,948800,948800
948900,948900,769000,769000,948900,948900,948900,948900,948900,948900,948900,948900,948900,0,948900,948900
949000,949000,769100,769100,949000,949000,949000,949000,949000,949000,949000,949000,949000,0,949000,949000
949100,949100,769200,769200,949100,949100,949100,949100,949100,949100,949100,949100,949100,0,949100,949100
949200,949200,769300,769300,949200,949200,949200,949200,949200,949200,949200,949200,949200,0,949200,949200
949300,949300,769400,769400,949300,949300,949300,949300,949300,949300,949300,949300,949300,0,949300,949300
949400,949400,769500,769500,949400,949400,949400,949400,949400,949400,949400,949400,949400,0,949400,949400
949500,949500,769600,769600,949500,949500,949500,949500,949500,949500,949500,949500,949500,0,949500,949500
949600,949600,769700,769700,949600,949600,949600,949600,949600,949600,949600,949600,949600,0,949600,949600
949700,949700,769800,769800,949700,949700,949700,949700,949700,949700,949700,949700,949700,0,949700,949700
949800,949800,769900,769900,949800,949800,949800,949800,949800,949800,949800,949800,949800,0,949800,949800
949900,949900,770000,770000,949900,949900,949900,949900,949900,949900,949900,949900,949900,0,949900,949900
950000,950000,770100,770100,950000,950000,950000,950000,950000,950000,950000,950000,950000,0,950000,950000
950100,950100,770200,770200,950100,950100,950100,950100,950100,950100,950100,950100,950100,0,950100,950100
950200,950200,770300,770300,950200,950200,950200,950200,950200,950200,950200,950200,950200,0,950200,950200
950300,950300,770400,770400,950300,950300,950300,950300,950300,950300,950300,950300,950300,0,950300,950300
950400,950400,770500,770500,950400,950400,950400,950400,950400,950400,950400,950400,950400,0,950400,950400
950500,950500,770600,770600,950500,950500,950500,950500,950500,950500,950500,950500,950500,0,950500,950500
950600,950600,770700,770700,950600,950600,950600,950600,950600,950600,950600,950600,950600,0,950600,950600
950700,950700,770800,770800,950700,950700,950700,950700,950700,950700,950700,950700,950700,0,950700,950700
950800,950800,770900,770900,950800,950800,950800,950800,950800,950800,950800,950800,950800,0,950800,950800
950900,950900,771000,771000,950900,950900,950900,950900,950900,950900,950900,950900,950900,0,950900,950900
951000,951000,771100,771100,951000,951000,951000,951000,951000,951000,951000,951000,951000,0,951000,951000
951100,951100,771200,771200,951100,951100,951100,951100,951100,951100,951100,951100,951100,0,951100,951100
951200,951200,771300,771300,951200,951200,951200,951200,951200,951200,951200,951200,951200,0,951200,951200
951300,951300,771400,771400,951300,951300,951300,951300,951300,951300,951300,951300,951300,0,951300,951300
951400,951400,771500,771500,951400,951400,951400,951400,951400,951400,951400,951400,951400,0,951400,951400
951500,951500,771600,771600,951500,951500,951500,951500,951500,951500,951500,951500,951500,0,951500,951500
951600,951600,771700,771700,951600,951600,951600,951600,951600,951600,951600,951600,951600,0,951600,951600
951700,951700,771800,771800,951700,951700,951700,951700,951700,951700,951700,951700,951700,0,951700,951700
951800,951800,771900,771900,951800,951800,951800,951800,951800,951800,951800,951800,951800,0,951800,951800
951900,951900,772000,772000,951900,951900,951900,951900,951900,951900,951900,951900,951900,0,951900,951900
952000,952000,772100,772100,952000,952000,952000,952000,952000,952000,952000,952000,952000,0,952000,952000
952100,952100,772200,772200,952100,952100,952100,952100,952100,952100,952100,952100,952100,0,952100,952100
952200,952200,772300,772300,952200,952200,952200,952200,952200,952200,952200,952200,952200,0,952200,952200
952300,952300,772400,772400,952300,952300,952300,952300,952300,952300,952300,952300,952300,0,952300,952300
952400,952400,772500,772500,952400,952400,952400,952400,952400,952400,952400,952400,952400,0,952400,952400
952500,952500,772600,772600,952500,952500,952500,952500,952500,952500,952500,952500,952500,0,952500,952500
952600,952600,772700,772700,952600,952600,952600,952600,952600,952600,952600,952600,952600,0,952600,952600
952700,952700,772800,772800,952700,952700,952700,952700,952700,952700,952700,952700,952700,0,952700,952700
952800,952800,772900,772900,952800,952800,952800,952800,952800,952800,952800,952800,952800,0,952800,952800
952900,952900,773000,773000,952900,952900,952900,952900,952900,952900,952900,952900,952900,0,952900,952900
953000,953000,773100,773100,953000,953000,953000,953000,953000,953000,953000,953000,953000,0,953000,953000
953100,953100,773200,773200,953100,953100,953100,953100,953100,953100,953100,953100,953100,0,953100,953100
953200,953200,773300,773300,953200,953200,953200,953200,953200,953200,953200,953200,953200,0,953200,953200
953300,953300,773400,773400,953300,953300,953300,953300,953300,953300,953300,953300,953300,0,953300,953300
953400,953400,773500,773500,953400,953400,953400,953400,953400,953400,953400,953400,953400,0,953400,953400
953500,953500,773600,773600,953500,953500,953500,953500,953500,953500,953500,953500,953500,0,953500,953500
953600,953600,773700,773700,953600,953600,953600,953600,953600,953600,953600,953600,953600,0,953600,953600
953700,953700,773800,773800,953700,953700,953700,953700,953700,953700,953700,953700,953700,0,953700,953700
953800,953800,773900,773900,953800,953800,953800,953800,953800,953800,953800,953800,953800,0,953800,953800
953900,953900,774000,774000,953900,953900,953900,953900,953900,953900,953900,953900,953900,0,953900,953900
954000,954000,774100,774100,954000,954000,954000,954000,954000,954000,954000,954000,954000,0,954000,954000
954100,954100,774200,774200,954100,954100,954100,954100,954100,954100,954100,954100,954100,0,954100,954100
954200,954200,774300,774300,954200,954200,954200,954200,954200,954200,954200,954200,954200,0,954200,954200
954300,954300,774400,774400,954300,954300,954300,954300,954300,954300,954300,954300,954300,0,954300,954300
954400,954400,774500,774500,954400,954400,954400,954400,954400,954400,954400,954400,954400,0,954400,954400
954500,954500,774600,774600,954500,954500,954500,954500,954500,954500,954500,954500,954500,0,954500,954500
954600,954600,774700,774700,954600,954600,954600,954600,954600,954600,954600,954600,954600,0,954600,954600
954700,954700,774800,774800,954700,954700,954700,954700,954700,954700,954700,954700,954700,0,954700,954700
954800,954800,774900,774900,954800,954800,954800,954800,954800,954800,954800,954800,954800,0,954800,954800
954900,954900,775000,775000,954900,954900,954900,954900,954900,954900,954900,954900,954900,0,954900,954900
955000,955000,775100,775100,955000,955000,955000,955000,955000,955000,955000,955000,955000,0,955000,955000
955100,955100,775200,775200,955100,955100,955100,955100,955100,955100,955100,955100,955100,0,955100,955100
955200,955200,775300,775300,955200,955200,955200,955200,955200,955200,955200,955200,955200,0,955200,955200
955300,955300,775400,775400,955300,955300,955300,955300,955300,955300,955300,955300,955300,0,955300,955300
955400,955400,775500,775500,955400,955400,955400,955400,955400,955400,955400,955400,955400,0,955400,955400
955500,955500,775600,775600,955500,955500,955500,955500,955500,955500,955500,955500,955500,0,955500,955500
955600,955600,775700,775700,955600,955600,955600,955600,955600,955600,955600,955600,955600,0,955600,955600
955700,955700,775800,775800,955700,955700,955700,955700,955700,955700,955700,955700,955700,0,955700,955700
955800,955800,775900,775900,955800,955800,955800,955800,955800,955800,955800,955800,955800,0,955800,955800
955900,955900,776000,776000,955900,955900,955900,955900,955900,955900,955900,955900,955900,0,955900,955900
956000,956000,776100,776100,956000,956000,956000,956000,956000,956000,956000,956000,956000,0,956000,956000
956100,956100,776200,776200,956100,956100,956100,956100,956100,956100,956100,956100,956100,0,956100,956100
956200,956200,776300,776300,956200,956200,956200,956200,956200,956200,956200,956200,956200,0,956200,956200
956300,956300,776400,776400,956300,956300,956300,956300,956300,956300,956300,956300,956300,0,956300,956300
956400,956400,776500,776500,956400,956400,956400,956400,956400,956400,956400,956400,956400,0,956400,956400
956500,956500,776600,776600,956500,956500,956500,956500,956500,956500,956500,956500,956500,0,956500,956500
956600,956600,776700,776700,956600,956600,956600,956600,956600,956600,956600,956600,956600,0,956600,956600
956700,956700,776800,776800,956700,956700,956700,956700,956700,956700,956700,956700,956700,0,956700,956700
956800,956800,776900,776900,956800,956800,956800,956800,956800,956800,956800,956800,956800,0,956800,956800
956900,956900,777000,777000,956900,956900,956900,956900,956900,956900,956900,956900,956900,0,956900,956900
957000,957000,777100,777100,957000,957000,957000,957000,957000,957000,957000,957000,957000,0,957000,957000
957100,957100,777200,777200,957100,957100,957100,957100,957100,957100,957100,957100,957100,0,957100,957100
957200,957200,777300,777300,957200,957200,957200,957200,957200,957200,957200,957200,957200,0,957200,957200
957300,957300,777400,777400,957300,957300,957300,957300,957300,957300,957300,957300,957300,0,957300,957300
957400,957400,777500,777500,957400,957400,957400,957400,957400,957400,957400,957400,957400,0,957400,957400
957500,957500,777600,777600,957500,957500,957500,957500,957500,957500,957500,957500,957500,0,957500,957500
957600,957600,777700,777700,957600,957600,957600,957600,957600,957600,957600,957600,957600,0,957600,957600
957700,957700,777800,777800,957700,957700,957700,957700,957700,957700,957700,957700,957700,0,957700,957700
957800,957800,777900,777900,957800,957800,957800,957800,957800,957800,957800,957800,957800,0,957800,957800
957900,957900,778000,778000,957900,957900,957900,957900,957900,957900,957900,957900,957900,0,957900,957900
958000,958000,778100,778100,958000,958000,958000,958000,958000,958000,958000,958000,958000,0,958000,958000
958100,958100,778200,778200,958100,958100,958100,958100,958100,958100,958100,958100,958100,0,958100,958100
958200,958200,778300,778300,958200,958200,958200,958200,958200,958200,958200,958200,958200,0,958200,958200
958300,958300,778400,778400,958300,958300,958300,958300,958300,958300,958300,958300,958300,0,958300,958300
958400,958400,778500,778500,958400,958400,958400,958400,958400,958400,958400,958400,958400,0,958400,958400
958500,958500,778600,778600,958500,958500,958500,958500,958500,958500,958500,958500,958500,0,958500,958500
958600,958600,778700,778700,958600,958600,958600,958600,958600,958600,958600,958600,958600,0,958600,958600
958700,958700,778800,778800,958700,958700,958700,958700,958700,958700,958700,958700,958700,0,958700,958700
958800,958800,778900,778900,958800,958800,958800,958800,958800,958800,958800,958800,958800,0,958800,958800
958900,958900,779000,779000,958900,958900,958900,958900,958900,958900,958900,958900,958900,0,958900,958900
959000,959000,779100,779100,959000,959000,959000,959000,959000,959000,959000,959000,959000,0,959000,959000
959100,959100,779200,779200,959100,959100,959100,959100,959100,959100,959100,959100,959100,0,959100,959100
959200,959200,779300,779300,959200,959200,959200,959200,959200,959200,959200,959200,959200,0,959200,959200
959300,959300,779400,779400,959300,959300,959300,959300,959300,959300,959300,959300,959300,0,959300,959300
959400,959400,779500,779500,959400,959400,959400,959400,959400,959400,959400,959400,959400,0,959400,959400
959500,959500,779600,779600,959500,959500,959500,959500,959500,959500,959500,959500,959500,0,959500,959500
959600,959600,779700,779700,959600,959600,959600,959600,959600,959600,959600,959600,959600,0,959600,959600
959700,959700,779800,779800,959700,959700,959700,959700,959700,959700,959700,959700,959700,0,959700,959700
959800,959800,779900,779900,959800,959800,959800,959800,959800,959800,959800,959800,959800,0,959800,959800
959900,959900,780000,780000,959900,959900,959900,959900,959900,959900,959900,959900,959900,0,959900,959900
960000,960000,780100,780100,960000,960000,960000,960000,960000,960000,960000,960000,960000,0,960000,960000
960100,960100,780200,780200,960100,960100,960100,960100,960100,960100,960100,960100,960100,0,960100,960100
960200,960200,780300,780300,960200,960200,960200,960200,960200,960200,960200,960200,960200,0,960200,960200
960300,960300,780400,780400,960300,960300,960300,960300,960300,960300,960300,960300,960300,0,960300,960300
960400,960400,780500,780500,960400,960400,960400,960400,960400,960400,960400,960400,960400,0,960400,960400
960500,960500,780600,780600,960500,960500,960500,960500,960500,960500,960500,960500,960500,0,960500,960500
960600,960600,780700,780700,960600,960600,960600,960600,960600,960600,960600,960600,960600,0,960600,960600
960700,960700,780800,780800,960700,960700,960700,960700,960700,960700,960700,960700,960700,0,960700,960700
960800,960800,780900,780900,960800,960800,960800,960800,960800,960800,960800,960800,960800,0,960800,960800
960900,960900,781000,781000,960900,960900,960900,960900,960900,960900,960900,960900,960900,0,960900,960900
961000,961000,781100,781100,961000,961000,961000,961000,961000,961000,961000,961000,961000,0,961000,961000
961100,961100,781200,781200,961100,961100,961100,961100,961100,961100,961100,961100,961100,0,961100,961100
961200,961200,781300,781300,961200,961200,961200,961200,961200,961200,961200,961200,961200,0,961200,961200
961300,961300,781400,781400,961300,961300,961300,961300,961300,961300,961300,961300,961300,0,961300,961300
961400,961400,781500,781500,961400,961400,961400,961400,961400,961400,961400,961400,961400,0,961400,961400
961500,961500,781600,781600,961500,961500,961500,961500,961500,961500,961500,961500,961500,0,961500,961500
961600,961600,781700,781700,961600,961600,961600,961600,961600,961600,961600,961600,961600,0,961600,961600
961700,961700,781800,781800,961700,961700,961700,961700,961700,961700,961700,961700,961700,0,961700,961700
961800,961800,781900,781900,961800,961800,961800,961800,961800,961800,961800,961800,961800,0,961800,961800
961900,961900,782000,782000,961900,961900,961900,961900,961900,961900,961900,961900,961900,0,961900,961900
962000,962000,782100,782100,962000,962000,962000,962000,962000,962000,962000,962000,962000,0,962000,962000
962100,962100,782200,782200,962100,962100,962100,962100,962100,962100,962100,962100,962100,0,962100,962100
962200,962200,782300,782300,962200,962200,962200,962200,962200,962200,962200,962200,962200,0,962200,962200
962300,962300,782400,782400,962300,962300,962300,962300,962300,962300,962300,962300,962300,0,962300,962300
962400,962400,782500,782500,962400,962400,962400,962400,962400,962400,962400,962400,962400,0,962400,962400
962500,962500,782600,782600,962500,962500,962500,962500,962500,962500,962500,962500,962500,0,962500,962500
962600,962600,782700,782700,962600,962600,962600,962600,962600,962600,962600,962600,962600,0,962600,962600
962700,962700,782800,782800,962700,962700,962700,962700,962700,962700,962700,962700,962700,0,962700,962700
962800,962800,782900,782900,962800,962800,962800,962800,962800,962800,962800,962800,962800,0,962800,962800
962900,962900,783000,783000,962900,962900,962900,962900,962900,962900,962900,962900,962900,0,962900,962900
963000,963000,783100,783100,963000,963000,963000,963000,963000,963000,963000,963000,963000,0,963000,963000
963100,963100,783200,783200,963100,963100,963100,963100,963100,963100,963100,963100,963100,0,963100,963100
963200,963200,783300,783300,963200,963200,963200,963200,963200,963200,963200,963200,963200,0,963200,963200
963300,963300,783400,783400,963300,963300,963300,963300,963300,963300,963300,963300,963300,0,963300,963300
963400,963400,783500,783500,963400,963400,963400,963400,963400,963400,963400,963400,963400,0,963400,963400
963500,963500,783600,783600,963500,963500,963500,963500,963500,963500,963500,963500,963500,0,963500,963500
963600,963600,783700,783700,963600,963600,963600,963600,963600,963600,963600,963600,963600,0,963600,963600
